Date,Month_End,Broker,Portfolio,RefCur,Currency,Nominal/Quantity,Cost_Price,Last_Price,Last_Price_Date,Exchange_Rate,Calculated_Amount,Amount_In_USD,Calculated_Accrued_Interest,Accrued_Interest_In_USD,Total_Amount_In_USD,FileDate,Bank,ISIN,Asset,AssetSubtype,Description,Statement_Product_Type,Compliance_Product_Type,Product_Valor,Product,Underlying
2026/6/16,202606,BOS SG,B,USD,CAD,54636.603,10.6,8.850215635,2026/6/16,1.400513,483545.7156,345263.2831,0,0,345263.2831,2026/6/16,BOS,LU1843423598,Fixed Income Funds,Fixed Income,JPM Gl Bd Opps C Dist CAD-DIS,Fund,Fund,,,
2026/6/16,202606,BOS SG,B,USD,USD,0,0,0,,1,815503.23,815503.23,1617.41,1617.41,817120.64,2026/6/16,BOS,,Deposits,,TERM DEPOSIT USD 3.40% 29/06/2026 AA2614655DS2,TD,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,BOS SG,B,USD,USD,0,0,0,,1,1088946.87,1088946.87,2159.74,2159.74,1091106.61,2026/6/16,BOS,,Deposits,,TERM DEPOSIT USD 3.40% 29/06/2026 AA261469YCQB,TD,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,BOS SG,A,USD,USD,71,258.7607042,437.7124389,2026/6/16,1,31077.58316,31077.58316,0,0,31077.58316,2026/6/16,BOS,US8740391003,Equities,Equities,TAIWAN SEMICONDUCTOR MFG CO-SP ADR,Equity,Equity,TSM,TAIWAN SEMI-ADR,Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,BOS SG,A,USD,USD,100000,100,99.52112146,2026/6/16,1,99521.12146,99521.12146,0,0,99521.12146,2026/6/16,BOS,XS3292984260,Equity Structured Products,Equities,"6M USD GS FCN - NVDA.OQ, MU.OQ 1512",FCN,Structured Product,,,
2026/6/16,202606,BOS SG,C,USD,USD,0,0,0,,1,0,941.49,0,0,941.49,2026/6/16,BOS,,Equity Derivatives,,REV ACCU USD 417.4224 MICROSOFT CORPORATION 14/07/2026 KO: 338.56 SYACDC2509900024,Equity AQ,Structured Product,,,
2026/6/16,202606,BOS SG,B,USD,XAU,0,0,0,,4333.004298,1069,4631981.59,0,0,4631981.59,2026/6/16,BOS,,Commodities - Bullion Balances,,,Precious Metal,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,BOS SG,B,USD,USD,0,0,0,,1,1088946.87,1088946.87,2159.74,2159.74,1091106.61,2026/6/16,BOS,,Deposits,,TERM DEPOSIT USD 3.40% 29/06/2026 AA26146WV2HQ,TD,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,BOS SG,C,USD,USD,250000,100,114.365506,2026/6/16,1,285913.7651,285913.7651,0,0,285913.7651,2026/6/16,BOS,XS3237969046,Equity Structured Products,Equities,"6M USD OCBC FCN - TSM.N, MSFT.OQ, G",FCN,Structured Product,,"6M USD OCBC FCN - TSM.N, MSFT.OQ, G OOGL.OQ 200726 XS3237969046",Taiwan Semiconductor Manufacturing Company Limited;TSM;Microsoft Corporation;MSFT;Alphabet Inc;GOOGL
2026/6/16,202606,BOS SG,A,USD,AUD,24735.426,7.89112991,5.730799394,2026/6/16,0.70617445,141753.7643,100102.886,0,0,100102.886,2026/6/16,BOS,LU0820562030,Other Funds,Multi-Asset Class and Other Investments,ALLIANZ INCOME N GRW-AM-H2AUD DIS,Fund,Fund,,ALLIANZ GLOBAL INVESTORS FUND -,
2026/6/16,202606,BOS SG,C,USD,USD,0,0,0,,1,0,-16931.37,0,0,-16931.37,2026/6/16,BOS,,Equity Derivatives,,ACCU USD 336.0972 ALPHABET INC-CL C 14/10/2027 KO: 407.9426; Booster: 2X SYACDC2613500229,Equity AQ,Structured Product,,,
2026/6/16,202606,JB HK,A,USD,USD,7295.505,13.7,6.905796155,2026/6/15,1,50381.27154,50381.27154,0,0,50381.27154,2026/6/17,JB,LU0170475585,Bond funds,BONDS FUNDS,FRANKLIN TEMPLETON INVESTMENT FUNDS SICAV - TEMPLETON GLOBAL TOTAL RETURN FUND SHS -A (MDIS)- DISTRIBUTION,Bond,Bond,,,
2026/6/16,202606,JB HK,A,USD,USD,400000,69.54,70.31423145,2026/6/15,1,281256.9258,281256.9258,3187.968453,3187.968453,284444.8943,2026/6/17,JB,US594918CE21,Bonds and notes,BONDS AND NOTES,MICROSOFT CORP 2.921  BOND 2021-17.03.2052,Bond,Bond,110336115,0 Instrument Microsoft Corp 2.921 % 2021-17.03.2052 Global Bond,Microsoft Corporation;MSFT
2026/6/16,202606,JB HK,A,USD,USD,400000,61.449,53.7232255,2026/6/15,1,214892.902,214892.902,3240.479979,3240.479979,218133.382,2026/6/17,JB,US037833EA41,Bonds and notes,BONDS AND NOTES,APPLE INC 2.55  BOND 2020-20.08.2060,Bond,Bond,56592633,0 Instrument Apple Inc 2.55 % 2020-20.08.2060 Global Bond,Apple Inc;AAPL
2026/6/16,202606,JB HK,A,USD,CAD,0,0,0,,0.714968,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,CAD CURRENT ACCOUNTS HK99866409-01-CAD01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,CAD,0,0,0,,0.714968,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,CAD CURRENT ACCOUNTS HK99886029-01-CAD01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,NZD,0,0,0,,0.583643,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,NZD CURRENT ACCOUNTS HK99886029-01-NZD01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,300000,100,115.1279903,2026/6/15,1,345383.9709,345383.9709,0,0,345383.9709,2026/6/17,JB,XS3342852434,Structured products with equity underlying,STRUCTURED PRODUCTS WITH EQUITY UNDERLYING / YIELD- OPTIMIZATION,"NATIXIS-CALLABLE FIXED COUPON NOTE GOOG NVDA MU 15.35% 21.09.2026 KI: 191.1042, 116.5804, 276.4391",FCN,Structured Product,,"NATIXIS-CALLABLE FIXED COUPON NOTE GOOG NVDA MU 15.35% 21.09.2026 KI: 191.1042, 116.5804, 276.4391",Alphabet Inc;GOOG;NVIDIA Corporation;NVDA;Micron Technology Inc;MU
2026/6/16,202606,JB HK,C,USD,CHF,0,0,0,,1.260589,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,CHF CURRENT ACCOUNTS HK99886029-01-CHF01,Cash,Cash,,,
2026/6/16,202606,JB HK,A,USD,JPY,0,0,0,,0.006234,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,JPY CURRENT ACCOUNTS HK99866409-01-JPY01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,300000,100,99.68175165,2026/6/12,1,299045.255,299045.255,0,0,299045.255,2026/6/17,JB,XS3352399201,Structured products with equity underlying,STRUCTURED PRODUCTS WITH EQUITY UNDERLYING / YIELD- OPTIMIZATION,"CSI FINANCIAL PRODUCTS LTD 15.35 % FCN 2026-16.09.2026 AVGO VRT TSM STK: 275.8866, 209.1797, 269.8889",FCN,Structured Product,,"CSI FINANCIAL PRODUCTS LTD 15.35 % FCN 2026-16.09.2026 AVGO VRT TSM STK: 275.8866, 209.1797, 269.8889",Broadcom Inc;AVGO;Vertiv Holdings Co;VRT;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,JB HK,B,USD,USD,453964.8,0,0,,1,453964.8,453964.8,3010.03,3010.03,456974.83,2026/6/17,JB,,Short-Term Investments,CALL DEPOSITS,CALL DEPOSITS CONTRACT 21003-MM241068JWJJ,TD,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,JB HK,C,USD,GBP,0,0,0,,1.342761,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,GBP CURRENT ACCOUNTS HK99886029-01-GBP01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,300000,100,70.77885879,2026/6/15,1,212336.5764,212336.5764,0,0,212336.5764,2026/6/17,JB,CH1568580513,Structured products with equity underlying,STRUCTURED PRODUCTS WITH EQUITY UNDERLYING / YIELD- OPTIMIZATION,"VONTOBEL FINANCIAL PRODUCTS LTD 15.5 % FCN 2026-16.09.2026 AVGO AMAT NVDA STK: 331.952, 338.3013, 160.6737",FCN,Structured Product,,,
2026/6/16,202606,JB HK,C,USD,USD,3.745,17441.87717,18713.56104,2026/6/15,1,70082.2901,70082.2901,0,0,70082.2901,2026/6/17,JB,LU0088277610,Short-Term Investments,MONEY MARKET FUNDS,JPMORGAN LIQUIDITY FUNDS SICAV - USD STANDARD MONEY MARKET VNAV FUND SHS -C (ACC.)- CAPITALISATION,Fund,Fund,,JPMORGAN LIQUIDITY FUNDS SICAV - USD STANDARD MONEY MARKET VNAV FUND SHS -C (ACC.)- CAPITALISATION,
2026/6/16,202606,JB HK,A,USD,GBP,0,0,0,,1.342761,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,GBP CURRENT ACCOUNTS HK99866409-01-GBP01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,SGD,0,0,0,,0.7801,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,SGD CURRENT ACCOUNTS HK99886029-01-SGD01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,1600,63.8175,65.85408606,2026/6/15,1,105366.5377,105366.5377,0,0,105366.5377,2026/6/17,JB,US77926X3200,Equity funds and equity index funds,EQUITY FUNDS & EQUITY INDEX FUNDS,ROUNDHILL MEMORY ETF SHS (DRAM),ETF,Equity,DRAM,ROUNDHILL MEMORY ETF,Roundhill Memory ETF;DRAM
2026/6/16,202606,JB HK,B,USD,NZD,0,0,0,,0.583643,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,NZD CURRENT ACCOUNTS HK09835318-01-NZD01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,300000,100,83.9875215,2026/6/12,1,251962.5645,251962.5645,0,0,251962.5645,2026/6/17,JB,XS3355524748,Structured products with equity underlying,STRUCTURED PRODUCTS WITH EQUITY UNDERLYING / YIELD- OPTIMIZATION,"CSI FINANCIAL PRODUCTS LTD 15.5 % FCN 2026-18.09.2026 GOOG VRT AMAT STK: 253.4091, 234.0288, 334.8367",FCN,Structured Product,,,
2026/6/16,202606,JB HK,B,USD,CNH,9200,105.1431,137.5337348,2026/6/15,0.147989,1265308.499,187251.7395,0,0,187251.7395,2026/6/17,JB,LU1238072513,Equity funds and equity index funds,EQUITY FUNDS & EQUITY INDEX FUNDS,AB SICAV I SICAV - CHINA A SHARES EQUITY PORTFOLIO SHS -A- CAPITALISATION,Fund,Fund,,,
2026/6/16,202606,JB HK,C,USD,USD,2004,0,0,2026/6/16,1,-14479.1,-14479.1,0,0,-14479.1,2026/6/17,JB,,Options,STOCK OPTIONS (TRADED & OTC),EQUITY ACCUMULATOR WITH GUARANTEE AND LEVERAGE (REF: KODA101094067) ON TAIWAN SEMI SP ADR STRIKE: 330.15660000 KO: 465.3838 EXPIRY DATE: 30.05.2028 DELIVERY DATE: 31.05.2028,Option,Structured Product,,,
2026/6/16,202606,JB HK,B,USD,HKD,6000,16.458928,7.202599895,2026/6/15,0.127651,43215.59001,5516.513281,0,0,5516.513281,2026/6/17,JB,CNE100006V65,Equities,EQUITIES,CHINA TOWER CORPORATION LIMITED REGISTERED SHS -H- UNITARY (788),Equity,Equity,,,
2026/6/16,202606,JB HK,B,USD,SGD,11004.15,0,0,,0.7801,11004.15331,8584.34,0,0,8584.34,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,SGD CURRENT ACCOUNTS HK09835318-01-SGD01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,300000,100,96.897875,2026/6/15,1,290693.625,290693.625,0,0,290693.625,2026/6/17,JB,XS3381647349,Structured products with equity underlying,STRUCTURED PRODUCTS WITH EQUITY UNDERLYING / YIELD- OPTIMIZATION,"UBS AG, LONDON BRANCH 15.5 % FCN 2026-15.09.2026 GOOG AVGO MU STK: 227.0932, 249.3465, 548.6458",FCN,Structured Product,,"UBS AG, LONDON BRANCH 300'000 15.5 % FCN2026-15.09.2026 GOOG AVGO MU STK: 227.0932, 249.3465, 548.6458",Alphabet Inc;GOOG;Broadcom Inc;AVGO;Micron Technology Inc;MU
2026/6/16,202606,JB HK,B,USD,HKD,2850,76.721337,105.3968507,2026/6/15,0.127651,300381.1407,38343.95299,0,0,38343.95299,2026/6/17,JB,CNE100000296,Equities,EQUITIES,BYD COMPANY LTD REGISTERED SHS -H- (1211),Equity,Equity,1459145,Reg.shs -H- BYD Co. Ltd,BYD Company Limited;1211.HK
2026/6/16,202606,JB HK,B,USD,CHF,57950.16,0,0,,1.260589,57950.14077,73051.31,0,0,73051.31,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,CHF CURRENT ACCOUNTS HK09835318-01-CHF01,Cash,Cash,,,
2026/6/16,202606,JB HK,B,USD,USD,900,114.821256,280.6453273,2026/6/12,1,252580.7946,252580.7946,0,0,252580.7946,2026/6/17,JB,LU2145465584,Equity funds and equity index funds,EQUITY FUNDS & EQUITY INDEX FUNDS,ROBECO CAPITAL GROWTH FUNDS SICAV - ROBECO SMART MOBILITY SHS -D USD- CAPITALISATION,Fund,Fund,,Robeco Capital Growth Funds SICAV - RobecoSAM Smart Mobility Equities Registered-units -D- / Class USD Management company / AIFM Robeco Institutional Asset Management B.V.,
2026/6/16,202606,JB HK,B,USD,USD,500,333.3167,495.6165306,2026/6/15,1,247808.2653,247808.2653,0,0,247808.2653,2026/6/17,JB,US46120E6023,Equities,EQUITIES,INTUITIVE SURGICAL INC REGISTERED SHS (ISRG),Equity,Equity,0ISRG,REGISTERED SHS INTUITIVE SURGICAL INC US46120E6023 100 USD 511 NASDAQ,Intuitive Surgical Inc;ISRG
2026/6/16,202606,JB HK,C,USD,USD,300000,100,69.61500836,2026/6/15,1,208845.0251,208845.0251,0,0,208845.0251,2026/6/17,JB,XS3361786737,Structured products with equity underlying,STRUCTURED PRODUCTS WITH EQUITY UNDERLYING / YIELD- OPTIMIZATION,"NOMURA-CALLABLE FIXED COUPON NOTE NVDA AVGO VRT 15.3% 23.09.2026 KI: 127.0276, 249.1769, 206.2071",FCN,Structured Product,,"NOMURA-CALLABLE FIXED COUPON NOTE NVDA AVGO VRT 15.3% 23.09.2026 KI: 127.0276, 249.1769, 206.2071",NVIDIA Corporation;NVDA;Broadcom Inc;AVGO;Vertiv Holdings Co;VRT
2026/6/16,202606,JB HK,C,USD,USD,-284288.71,0,0,,1,-284288.71,-284288.71,-85.91,-85.91,-284374.62,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,USD CURRENT ACCOUNTS HK99886029-01-USD01,Cash,Cash,,,
2026/6/16,202606,JB HK,A,USD,USD,195970.2,0,0,,1,195970.2,195970.2,0,0,195970.2,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,USD CURRENT ACCOUNTS HK99866409-01-USD01,Cash,Cash,,,
2026/6/16,202606,JB HK,A,USD,USD,9315.353,4.657,12.26808223,2026/6/15,1,114281.5156,114281.5156,0,0,114281.5156,2026/6/17,JB,LU1997245177,Equity funds and equity index funds,EQUITY FUNDS & EQUITY INDEX FUNDS,ALLIANZ GLOBAL INVESTORS FUND SICAV - ALLIANZ CHINA A-SHARES SHS -AT(USD)- CAPITALISATION,Fund,Fund,,Allianz China A-Shares AT(USD),
2026/6/16,202606,JB HK,A,USD,USD,9233.61,10.83,9.548788426,2026/6/15,1,88169.78718,88169.78718,0,0,88169.78718,2026/6/17,JB,IE0032158457,Bond funds,BONDS FUNDS,BARINGS UMBRELLA FUND PLC - BARINGS DEVELOPED AND EMERGING MARKETS HIGH YIELD BOND FUND MONTHLY DIVIDEND UNITS USD TRANCHE,Fund,Fund,,Barings Global Umbrella Fund - Developed and EM High Yield Bd A--monthly-dividend,
2026/6/16,202606,JB HK,A,USD,USD,58676.53,0,0,,1,58676.53,58676.53,389.05,389.05,59065.58,2026/6/17,JB,,Short-Term Investments,CALL DEPOSITS,CALL DEPOSITS CONTRACT 21003-MM232625KL1N,TD,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,JB HK,B,USD,USD,320628.33,0,0,,1,320628.33,320628.33,0,0,320628.33,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,USD CURRENT ACCOUNTS HK09835318-01-USD01,Cash,Cash,,,
2026/6/16,202606,JB HK,A,USD,EUR,0,0,0,,1.16075,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,EUR CURRENT ACCOUNTS HK99866409-01-EUR01,Cash,Cash,,,
2026/6/16,202606,JB HK,B,USD,SGD,4580,2.432876,2.096529258,2026/6/15,0.7801,9602.109378,7490.605526,0,0,7490.605526,2026/6/17,JB,SGXE34184239,Equities,EQUITIES,SEATRIUM LIMITED REGISTERED SHS (5E2),Equity,Equity,,,
2026/6/16,202606,JB HK,B,USD,USD,3391,114.275515,580.3215056,2026/6/15,1,1967870.225,1967870.225,0,0,1967870.225,2026/6/17,JB,US0079031078,Equities,EQUITIES,ADVANCED MICRO DEVICES INC REGISTERED SHS (AMD),Equity,Equity,903491,Reg.shs Advanced Micro Devices (AMD),Advanced Micro Devices Inc;AMD
2026/6/16,202606,JB HK,C,USD,USD,2004,0,0,2026/6/16,1,-10793.04,-10793.04,0,0,-10793.04,2026/6/17,JB,,Options,STOCK OPTIONS (TRADED & OTC),EQUITY ACCUMULATOR WITH GUARANTEE AND LEVERAGE (REF: KODA101094739) ON BROADCOM RG STRIKE: 290.30420000 KO: 414.2131 EXPIRY DATE: 02.06.2028 DELIVERY DATE: 05.06.2028,Option,Structured Product,,,
2026/6/16,202606,JB HK,B,USD,SGD,1493,0.349471,0.810472059,2026/6/15,0.7801,1210.039295,943.9516541,0,0,943.9516541,2026/6/17,JB,SG1T22929874,Equities,EQUITIES,KEPPEL REIT UNITS REAL ESTATE INVESTMENT TRUST (K71U),Fund,Fund,,,
2026/6/16,202606,JB HK,C,USD,JPY,0,0,0,,0.006234,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,JPY CURRENT ACCOUNTS HK99886029-01-JPY01,Cash,Cash,,,
2026/6/16,202606,JB HK,A,USD,CNH,0,0,0,,0.147989,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,CNH CURRENT ACCOUNTS HK99866409-01-CNH01,Cash,Cash,,,
2026/6/16,202606,JB HK,B,USD,AUD,0,0,0,,0.707753,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,AUD CURRENT ACCOUNTS HK09835318-01-AUD01,Cash,Cash,,,
2026/6/16,202606,JB HK,B,USD,CNH,159486.39,0,0,,0.147989,159486.178,23602.2,0,0,23602.2,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,CNH CURRENT ACCOUNTS HK09835318-01-CNH01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,377,294.004536,409.9788843,2026/6/15,1,154562.0394,154562.0394,0,0,154562.0394,2026/6/17,JB,US02079K1079,Equities,EQUITIES,ALPHABET INC REGISTERED SHS -C- NON-VOTING (GOOG),Equity,Equity,,Reg.shs-C-AlphabetInc. nonvoting (GOOG) ISINUS02079K1079-股票代號GOOG,Alphabet Inc;GOOG
2026/6/16,202606,JB HK,B,USD,EUR,2650,69.4748,30.89901512,2026/6/15,1.16075,81882.39101,95044.98537,0,0,95044.98537,2026/6/17,JB,DE000PAH0038,Equities,EQUITIES,PORSCHE AUTOMOBIL HOLDING SE VORZ-INHABER-AKT STIMMRECHTSLOS (PAH3),Equity,Equity,,Porsche Automobil Holding SE Bearer-preferred-shares,Porsche Automobil Holding SE;PAH3.DE
2026/6/16,202606,JB HK,C,USD,USD,75,677.772,560.1888575,2026/6/15,1,42014.16431,42014.16431,0,0,42014.16431,2026/6/17,JB,US30303M1027,Equities,EQUITIES,META PLATFORMS INC REGISTERED SHS -A- (META),Equity,Equity,,FACEBOOK INC - A,Meta Platforms Inc;META
2026/6/16,202606,JB HK,B,USD,USD,380,121.559,262.7761179,2026/6/15,1,99854.92481,99854.92481,0,0,99854.92481,2026/6/17,JB,US02079K3059,Equities,EQUITIES,ALPHABET INC REGISTERED SHS -A- (GOOGL),Equity,Equity,,Reg.shs -A- Alphabet Inc. (GOOGL),Alphabet Inc;GOOGL
2026/6/16,202606,JB HK,B,USD,HKD,2800,61.874489,53.48709414,2026/6/15,0.127651,149763.9301,19117.51544,0,0,19117.51544,2026/6/17,JB,CNE1000031W9,Equities,EQUITIES,"GANFENG LITHIUM GROUP CO., LTD REGISTERED SHS -H- UNITARY 144A REG S (1772)",Equity,Equity,43894847,"Reg.shs -H- Ganfeng Lithium Co., Ltd. Unitary 144A/Reg S (1772) 1772",Ganfeng Lithium Co Ltd;1772.HK
2026/6/16,202606,JB HK,C,USD,USD,540,187.777556,201.5165878,2026/6/15,1,108818.9574,108818.9574,0,0,108818.9574,2026/6/17,JB,US67066G1040,Equities,EQUITIES,NVIDIA CORP REGISTERED SHS (NVDA),Equity,Equity,NVDA,NVIDIA C,NVIDIA Corporation;NVDA
2026/6/16,202606,JB HK,B,USD,HKD,63703.74,0,0,,0.127651,63703.77044,8131.85,0,0,8131.85,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,HKD CURRENT ACCOUNTS HK09835318-01-HKD01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,420,311.991548,393.9105034,2026/6/15,1,165442.4114,165442.4114,0,0,165442.4114,2026/6/17,JB,US11135F1012,Equities,EQUITIES,BROADCOM INC REGISTERED SHS (AVGO),Equity,Equity,,REGISTERED SHS BROADCOM INC US11135F1012 1000 USD 370.7156 NASDAQ,Broadcom Inc;AVGO
2026/6/16,202606,JB HK,B,USD,HKD,20000,7.41907,5.292167058,2026/6/15,0.127651,105843.3646,13511.01134,0,0,13511.01134,2026/6/17,JB,HK0000642568,Equity funds and equity index funds,EQUITY FUNDS & EQUITY INDEX FUNDS,CSOP ETF SERIES - CSOP HANG SENG TECH INDEX ETF SHS (3033),ETF,Equity,,SHS CSOP ETF SERIES - CSOP HANG SENG TECH INDEX ETF,CSOP Hang Seng TECH Index ETF;3033.HK
2026/6/16,202606,JB HK,B,USD,HKD,92000,4.24514,6.83041651,2026/6/15,0.127651,628398.4449,80215.68989,0,0,80215.68989,2026/6/17,JB,CNE1000001Z5,Equities,EQUITIES,BANK OF CHINA LTD SHS -H- (3988),Equity,Equity,,Bank of China Ltd (3988),Bank of China Limited;3988.HK
2026/6/16,202606,JB HK,B,USD,EUR,13715.88,0,0,,1.16075,13715.88197,15920.71,0,0,15920.71,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,EUR CURRENT ACCOUNTS HK09835318-01-EUR01,Cash,Cash,,,
2026/6/16,202606,JB HK,A,USD,NZD,0,0,0,,0.583643,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,NZD CURRENT ACCOUNTS HK99866409-01-NZD01,Cash,Cash,,,
2026/6/16,202606,JB HK,B,USD,CNH,2000,158.16152,61.3894396,2026/6/15,0.147989,122778.6805,18169.89415,0,0,18169.89415,2026/6/17,JB,CNE000000VQ8,Equities,EQUITIES,WULIANGYE YIBIN CO LTD REGISTERED SHS -A- (000858),Equity,Equity,,WULIANGYE YIBIN CO LTD REGISTERED SHS -A- (000858 HK) nan,Wuliangye Yibin Co Ltd;000858.SZ
2026/6/16,202606,JB HK,A,USD,CHF,0,0,0,,1.260589,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,CHF CURRENT ACCOUNTS HK99866409-01-CHF01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,AUD,0,0,0,,0.707753,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,AUD CURRENT ACCOUNTS HK99886029-01-AUD01,Cash,Cash,,,
2026/6/16,202606,JB HK,B,USD,GBP,87053,0,0,,1.342761,87053.01986,116891.4,0,0,116891.4,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,GBP CURRENT ACCOUNTS HK09835318-01-GBP01,Cash,Cash,,,
2026/6/16,202606,JB HK,B,USD,HKD,176,355.408068,98.2461692,2026/6/15,0.127651,17291.32715,2207.255202,0,0,2207.255202,2026/6/17,JB,KYG8208B1014,Equities,EQUITIES,JD.COM INC REGISTERED SHS -A- REG S (9618),Equity,Equity,55256713,"Reg.shs-A-JD.com,Inc. RegS (9618) 交易編號55256713-股票代號9618",JD.com Inc;9618.HK
2026/6/16,202606,JB HK,A,USD,HKD,100000,3.59,5.914174847,2026/6/15,0.127651,591417.6619,75495.05596,0,0,75495.05596,2026/6/17,JB,CNE1000001Z5,Equities,EQUITIES,BANK OF CHINA LTD SHS -H- (3988),Equity,Equity,,Bank of China Ltd (3988),Bank of China Limited;3988.HK
2026/6/16,202606,JB HK,B,USD,JPY,42808520,0,0,,0.006234,42810028.87,266877.72,0,0,266877.72,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,JPY CURRENT ACCOUNTS HK09835318-01-JPY01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,300000,100,72.96444389,2026/6/15,1,218893.3317,218893.3317,0,0,218893.3317,2026/6/17,JB,XS3312826186,Structured products with equity underlying,STRUCTURED PRODUCTS WITH EQUITY UNDERLYING / YIELD- OPTIMIZATION,"NOMURA-CALLABLE FIXED COUPON NOTE VRT TSM CEG 15.3% 02.09.2026 KI: 181.9833, 226.4289, 177.4583",FCN,Structured Product,,"NOMURA-CALLABLE FIXED COUPON NOTE VRT TSM CEG 15.3% 02.09.2026 KI: 181.9833, 226.4289, 177.4583",Vertiv Holdings Co;VRT;Taiwan Semiconductor Manufacturing Company Limited;TSM;Constellation Energy Corporation;CEG
2026/6/16,202606,JB HK,A,USD,USD,969.649,103.129999,94.74396946,2026/6/12,1,91868.39594,91868.39594,0,0,91868.39594,2026/6/17,JB,LU0937166394,Bond funds,BONDS FUNDS,UBS (LUX) BOND FUND FCP - EURO HIGH YIELD (EUR) UNITS -(USD HEDGED) P-MDIST- DISTRIBUTION,Fund,Fund,,UBS (Lux) Bond Fund - Euro High Yield (EUR) (USD hedged) P-mdist,
2026/6/16,202606,JB HK,C,USD,EUR,0,0,0,,1.16075,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,EUR CURRENT ACCOUNTS HK99886029-01-EUR01,Cash,Cash,,,
2026/6/16,202606,JB HK,B,USD,CAD,0,0,0,,0.714968,0,0,0,0,0,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,CAD CURRENT ACCOUNTS HK09835318-01-CAD01,Cash,Cash,,,
2026/6/16,202606,JB HK,C,USD,USD,1968,0,0,2026/6/16,1,-14732.23,-14732.23,0,0,-14732.23,2026/6/17,JB,,Options,STOCK OPTIONS (TRADED & OTC),EQUITY ACCUMULATOR WITH GUARANTEE AND LEVERAGE (REF: KODA101093662) ON TAIWAN SEMI SP ADR STRIKE: 330.32720000 KO: 460.4321 EXPIRY DATE: 30.05.2028 DELIVERY DATE: 31.05.2028,Option,Structured Product,,,
2026/6/16,202606,JB HK,C,USD,USD,300000,100,84.07792923,2026/6/15,1,252233.7877,252233.7877,0,0,252233.7877,2026/6/17,JB,XS3384472729,Other structured products,OTHER STRUCTURED PRODUCTS,NOMURA-FCN 15.5% 24.09.2026 GOOG MU VRT KI:182.9122 452.3952 152.1968,FCN,Structured Product,,,
